STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       1975;2016032200;    3;   5.9;  89.0;eor
       1975;2016032201;    3;   5.5;  86.0;eor
       1975;2016032202;    3;   5.4;  87.0;eor
       1975;2016032203;    3;   4.7;  90.0;eor
       1975;2016032204;    3;   5.1;  94.0;eor
       1975;2016032205;    3;   5.4;  92.0;eor
       1975;2016032206;    3;   5.0;  94.0;eor
       1975;2016032207;    3;   5.4;  93.0;eor
       1975;2016032208;    3;   5.9;  93.0;eor
       1975;2016032209;    3;   6.1;  95.0;eor
       1975;2016032210;    3;   7.3;  87.0;eor
       1975;2016032211;    3;   7.4;  82.0;eor
       1975;2016032212;    3;   7.9;  79.0;eor
       1975;2016032213;    3;   8.7;  74.0;eor
       1975;2016032214;    3;   9.6;  68.0;eor
       1975;2016032215;    3;   8.5;  69.0;eor
       1975;2016032216;    3;   8.1;  69.0;eor
       1975;2016032217;    3;   7.0;  75.0;eor
       1975;2016032218;    3;   6.0;  81.0;eor
       1975;2016032219;    3;   5.6;  84.0;eor
       1975;2016032220;    3;   4.9;  87.0;eor
       1975;2016032221;    3;   4.4;  92.0;eor
       1975;2016032222;    3;   5.0;  92.0;eor
       1975;2016032223;    3;   4.9;  92.0;eor
       1975;2016032300;    3;   4.8;  97.0;eor
       1975;2016032301;    3;   5.4;  98.0;eor
       1975;2016032302;    3;   5.4;  97.0;eor
       1975;2016032303;    3;   5.4;  96.0;eor
       1975;2016032304;    3;   5.1;  94.0;eor
       1975;2016032305;    3;   4.7;  96.0;eor
       1975;2016032306;    3;   4.8;  96.0;eor
       1975;2016032307;    3;   5.1;  92.0;eor
       1975;2016032308;    3;   5.6;  89.0;eor
       1975;2016032309;    3;   6.8;  80.0;eor
       1975;2016032310;    3;   7.6;  70.0;eor
       1975;2016032311;    3;   8.3;  61.0;eor
       1975;2016032312;    3;   8.7;  59.0;eor
       1975;2016032313;    3;   9.4;  57.0;eor
       1975;2016032314;    3;   9.6;  63.0;eor
       1975;2016032315;    3;   9.5;  53.0;eor
       1975;2016032316;    3;   9.3;  58.0;eor
       1975;2016032317;    3;   9.0;  66.0;eor
       1975;2016032318;    3;   7.2;  73.0;eor
       1975;2016032319;    3;   6.2;  77.0;eor
       1975;2016032320;    3;   5.0;  83.0;eor
       1975;2016032321;    3;   3.4;  88.0;eor
       1975;2016032322;    3;   2.0;  96.0;eor
       1975;2016032323;    3;   0.8;  99.0;eor
       1975;2016032400;    3;  -0.8;  97.0;eor
       1975;2016032401;    3;  -1.2;  99.0;eor
       1975;2016032402;    3;  -1.5; 100.0;eor
       1975;2016032403;    3;  -1.5; 100.0;eor
       1975;2016032404;    3;  -2.0;  99.0;eor
       1975;2016032405;    3;  -2.1;  99.0;eor
       1975;2016032406;    3;  -1.7;  99.0;eor
       1975;2016032407;    3;   0.9; 100.0;eor
       1975;2016032408;    3;   3.1;  98.0;eor
       1975;2016032409;    3;   4.4;  90.0;eor
       1975;2016032410;    3;   5.8;  77.0;eor
       1975;2016032411;    3;   7.4;  70.0;eor
       1975;2016032412;    3;   8.1;  63.0;eor
       1975;2016032413;    3;   9.2;  55.0;eor
       1975;2016032414;    3;   8.9;  51.0;eor
       1975;2016032415;    3;   7.6;  64.0;eor
       1975;2016032416;    3;   7.4;  69.0;eor
       1975;2016032417;    3;   7.2;  72.0;eor
       1975;2016032418;    3;   7.0;  74.0;eor
       1975;2016032419;    3;   6.9;  78.0;eor
       1975;2016032420;    3;   6.7;  81.0;eor
       1975;2016032421;    3;   6.2;  87.0;eor
       1975;2016032422;    3;   6.0;  91.0;eor
       1975;2016032423;    3;   5.9;  93.0;eor
       1975;2016032500;    3;   5.6;  95.0;eor
       1975;2016032501;    3;   5.8;  94.0;eor
       1975;2016032502;    3;   5.8;  93.0;eor
       1975;2016032503;    3;   5.9;  91.0;eor
       1975;2016032504;    3;   5.8;  94.0;eor
       1975;2016032505;    3;   5.8;  95.0;eor
       1975;2016032506;    3;   6.0;  95.0;eor
       1975;2016032507;    3;   6.2;  95.0;eor
       1975;2016032508;    3;   6.6;  94.0;eor
       1975;2016032509;    3;   7.0;  95.0;eor
       1975;2016032510;    3;   7.6;  92.0;eor
       1975;2016032511;    3;   7.6;  93.0;eor
       1975;2016032512;    3;   7.5;  96.0;eor
       1975;2016032513;    3;   7.8;  96.0;eor
       1975;2016032514;    3;   8.1;  97.0;eor
       1975;2016032515;    3;   8.1;  96.0;eor
       1975;2016032516;    3;   8.1;  96.0;eor
       1975;2016032517;    3;   7.3;  98.0;eor
       1975;2016032518;    3;   7.2;  99.0;eor
       1975;2016032519;    3;   7.4;  98.0;eor
       1975;2016032520;    3;   7.2;  97.0;eor
       1975;2016032521;    3;   7.2;  96.0;eor
       1975;2016032522;    3;   7.0;  95.0;eor
       1975;2016032523;    3;   6.8;  94.0;eor
       1975;2016032600;    3;   5.5;  92.0;eor
       1975;2016032601;    3;   4.6;  95.0;eor
       1975;2016032602;    3;   4.5;  96.0;eor
       1975;2016032603;    3;   4.5;  94.0;eor
       1975;2016032604;    3;   4.1;  92.0;eor
       1975;2016032605;    3;   4.0;  91.0;eor
       1975;2016032606;    3;   3.8;  90.0;eor
       1975;2016032607;    3;   3.7;  89.0;eor
       1975;2016032608;    3;   4.1;  84.0;eor
       1975;2016032609;    3;   5.8;  79.0;eor
       1975;2016032610;    3;   8.3;  73.0;eor
       1975;2016032611;    3;   9.5;  70.0;eor
       1975;2016032612;    3;  11.9;  64.0;eor
       1975;2016032613;    3;  12.8;  56.0;eor
       1975;2016032614;    3;  13.5;  53.0;eor
       1975;2016032615;    3;  14.1;  55.0;eor
       1975;2016032616;    3;  14.0;  54.0;eor
       1975;2016032617;    3;  13.1;  57.0;eor
       1975;2016032618;    3;  12.1;  60.0;eor
       1975;2016032619;    3;  11.3;  63.0;eor
       1975;2016032620;    3;  10.7;  67.0;eor
       1975;2016032621;    3;  10.1;  70.0;eor
       1975;2016032622;    3;   9.8;  71.0;eor
       1975;2016032623;    3;   9.3;  73.0;eor
       1975;2016032700;    3;   9.3;  72.0;eor
       1975;2016032701;    3;   8.5;  74.0;eor
       1975;2016032702;    3;   8.4;  73.0;eor
       1975;2016032703;    3;   7.9;  75.0;eor
       1975;2016032704;    3;   7.1;  77.0;eor
       1975;2016032705;    3;   7.1;  76.0;eor
       1975;2016032706;    3;   6.7;  78.0;eor
       1975;2016032707;    3;   7.1;  76.0;eor
       1975;2016032708;    3;   8.3;  72.0;eor
       1975;2016032709;    3;   9.6;  68.0;eor
       1975;2016032710;    3;  10.6;  67.0;eor
       1975;2016032711;    3;   8.6;  87.0;eor
       1975;2016032712;    3;   7.2;  90.0;eor
       1975;2016032713;    3;   7.6;  88.0;eor
       1975;2016032714;    3;   8.3;  88.0;eor
       1975;2016032715;    3;   9.5;  77.0;eor
       1975;2016032716;    3;   9.9;  71.0;eor
       1975;2016032717;    3;  10.3;  66.0;eor
       1975;2016032718;    3;   9.5;  70.0;eor
       1975;2016032719;    3;   8.6;  78.0;eor
       1975;2016032720;    3;   8.4;  80.0;eor
       1975;2016032721;    3;   7.8;  81.0;eor
       1975;2016032722;    3;   7.4;  80.0;eor
       1975;2016032723;    3;   6.7;  82.0;eor
       1975;2016032800;    3;   5.3;  88.0;eor
       1975;2016032801;    3;   5.7;  85.0;eor
       1975;2016032802;    3;   5.5;  84.0;eor
       1975;2016032803;    3;   4.4;  87.0;eor
       1975;2016032804;    3;   4.9;  86.0;eor
       1975;2016032805;    3;   5.2;  84.0;eor
       1975;2016032806;    3;   5.5;  82.0;eor
       1975;2016032807;    3;   7.2;  76.0;eor
       1975;2016032808;    3;  10.2;  65.0;eor
       1975;2016032809;    3;  11.9;  58.0;eor
       1975;2016032810;    3;  13.1;  49.0;eor
       1975;2016032811;    3;  12.3;  52.0;eor
       1975;2016032812;    3;  11.7;  53.0;eor
       1975;2016032813;    3;  11.7;  51.0;eor
       1975;2016032814;    3;  10.7;  62.0;eor
       1975;2016032815;    3;  10.9;  62.0;eor
       1975;2016032816;    3;  11.0;  66.0;eor
       1975;2016032817;    3;  10.3;  71.0;eor
       1975;2016032818;    3;  10.0;  70.0;eor
       1975;2016032819;    3;   8.2;  74.0;eor
       1975;2016032820;    3;   6.6;  86.0;eor
       1975;2016032821;    3;   6.8;  86.0;eor
       1975;2016032822;    3;   7.1;  83.0;eor
       1975;2016032823;    3;   6.6;  84.0;eor
       1975;2016032900;    3;   5.0;  87.0;eor
       1975;2016032901;    3;   5.4;  86.0;eor
       1975;2016032902;    3;   5.8;  82.0;eor
       1975;2016032903;    3;   5.3;  86.0;eor
       1975;2016032904;    3;   6.1;  83.0;eor
       1975;2016032905;    3;   5.5;  85.0;eor
       1975;2016032906;    3;   5.5;  87.0;eor
       1975;2016032907;    3;   7.1;  82.0;eor
       1975;2016032908;    3;   7.6;  80.0;eor
       1975;2016032909;    3;   8.2;  75.0;eor
       1975;2016032910;    3;   8.2;  73.0;eor
       1975;2016032911;    3;   9.0;  71.0;eor
       1975;2016032912;    3;   8.6;  72.0;eor
       1975;2016032913;    3;   9.9;  66.0;eor
       1975;2016032914;    3;   9.9;  64.0;eor
       1975;2016032915;    3;   7.3;  75.0;eor
       1975;2016032916;    3;   6.2;  88.0;eor
       1975;2016032917;    3;   6.1;  88.0;eor
       1975;2016032918;    3;   6.6;  87.0;eor
       1975;2016032919;    3;   6.5;  89.0;eor
       1975;2016032920;    3;   5.6;  92.0;eor
       1975;2016032921;    3;   5.0;  93.0;eor
       1975;2016032922;    3;   4.3;  94.0;eor
       1975;2016032923;    3;   4.7;  87.0;eor
       1975;2016033000;    3;   3.0;  91.0;eor
       1975;2016033001;    3;   3.7;  89.0;eor
       1975;2016033002;    3;   4.2;  91.0;eor
       1975;2016033003;    3;   4.5;  89.0;eor
       1975;2016033004;    3;   4.5;  92.0;eor
       1975;2016033005;    3;   4.8;  93.0;eor
       1975;2016033006;    3;   4.9;  95.0;eor
       1975;2016033007;    3;   6.3;  91.0;eor
       1975;2016033008;    3;   7.7;  82.0;eor
       1975;2016033009;    3;   8.3;  66.0;eor
       1975;2016033010;    3;   9.2;  62.0;eor
       1975;2016033011;    3;   8.6;  62.0;eor
       1975;2016033012;    3;   9.2;  62.0;eor
       1975;2016033013;    3;   5.1;  88.0;eor
       1975;2016033014;    3;   6.5;  86.0;eor
       1975;2016033015;    3;   7.6;  80.0;eor
       1975;2016033016;    3;   7.6;  80.0;eor
       1975;2016033017;    3;   7.8;  79.0;eor
       1975;2016033018;    3;   6.4;  93.0;eor
       1975;2016033019;    3;   6.2;  83.0;eor
       1975;2016033020;    3;   5.4;  86.0;eor
       1975;2016033021;    3;   5.4;  85.0;eor
       1975;2016033022;    3;   5.2;  85.0;eor
       1975;2016033023;    3;   5.1;  85.0;eor
       1975;2016033100;    3;   4.8;  85.0;eor
       1975;2016033101;    3;   4.5;  87.0;eor
       1975;2016033102;    3;   4.1;  89.0;eor
       1975;2016033103;    3;   4.1;  90.0;eor
       1975;2016033104;    3;   3.6;  92.0;eor
       1975;2016033105;    3;   2.5;  97.0;eor
       1975;2016033106;    3;   2.5;  96.0;eor
       1975;2016033107;    3;   4.0;  93.0;eor
       1975;2016033108;    3;   6.2;  85.0;eor
       1975;2016033109;    3;   7.1;  76.0;eor
       1975;2016033110;    3;   8.6;  70.0;eor
       1975;2016033111;    3;   8.9;  64.0;eor
       1975;2016033112;    3;   9.4;  57.0;eor
       1975;2016033113;    3;   9.4;  60.0;eor
       1975;2016033114;    3;  10.1;  54.0;eor
       1975;2016033115;    3;   9.9;  57.0;eor
       1975;2016033116;    3;   9.6;  61.0;eor
       1975;2016033117;    3;   9.0;  60.0;eor
       1975;2016033118;    3;   7.8;  68.0;eor
       1975;2016033119;    3;   7.1;  71.0;eor
       1975;2016033120;    3;   6.9;  72.0;eor
       1975;2016033121;    3;   6.1;  78.0;eor
       1975;2016033122;    3;   5.5;  82.0;eor
       1975;2016033123;    3;   5.4;  77.0;eor
       1975;2016040100;    3;   4.8;  73.0;eor
       1975;2016040101;    3;   4.0;  74.0;eor
       1975;2016040102;    3;   2.2;  81.0;eor
       1975;2016040103;    3;   2.0;  78.0;eor
       1975;2016040104;    3;   0.4;  86.0;eor
       1975;2016040105;    3;  -1.9;  94.0;eor
       1975;2016040106;    3;   0.8;  85.0;eor
       1975;2016040107;    3;   2.5;  77.0;eor
       1975;2016040108;    3;   4.8;  71.0;eor
       1975;2016040109;    3;   5.7;  60.0;eor
       1975;2016040110;    3;   7.2;  55.0;eor
       1975;2016040111;    3;   8.4;  49.0;eor
       1975;2016040112;    3;   9.2;  42.0;eor
       1975;2016040113;    3;  10.8;  35.0;eor
       1975;2016040114;    3;  11.5;  38.0;eor
       1975;2016040115;    3;  11.9;  32.0;eor
       1975;2016040116;    3;  11.9;  33.0;eor
       1975;2016040117;    3;  11.4;  34.0;eor
       1975;2016040118;    3;   9.3;  38.0;eor
       1975;2016040119;    3;   6.4;  59.0;eor
       1975;2016040120;    3;   6.8;  54.0;eor
       1975;2016040121;    3;   7.3;  46.0;eor
       1975;2016040122;    3;   7.2;  45.0;eor
       1975;2016040123;    3;   7.1;  48.0;eor
       1975;2016040200;    3;   7.2;  47.0;eor
       1975;2016040201;    3;   5.9;  54.0;eor
       1975;2016040202;    3;   4.8;  60.0;eor
       1975;2016040203;    3;   4.6;  60.0;eor
       1975;2016040204;    3;   4.2;  61.0;eor
       1975;2016040205;    3;   4.6;  58.0;eor
       1975;2016040206;    3;   5.2;  57.0;eor
       1975;2016040207;    3;   6.9;  60.0;eor
       1975;2016040208;    3;   8.6;  55.0;eor
       1975;2016040209;    3;   9.2;  54.0;eor
       1975;2016040210;    3;  11.0;  52.0;eor
       1975;2016040211;    3;  12.3;  52.0;eor
       1975;2016040212;    3;  12.9;  51.0;eor
       1975;2016040213;    3;  13.9;  50.0;eor
       1975;2016040214;    3;  14.3;  47.0;eor
       1975;2016040215;    3;  15.2;  47.0;eor
       1975;2016040216;    3;  14.8;  44.0;eor
       1975;2016040217;    3;  14.3;  51.0;eor
       1975;2016040218;    3;  13.0;  58.0;eor
       1975;2016040219;    3;  11.6;  63.0;eor
       1975;2016040220;    3;  11.1;  67.0;eor
       1975;2016040221;    3;  10.6;  68.0;eor
       1975;2016040222;    3;   9.4;  73.0;eor
       1975;2016040223;    3;   9.6;  72.0;eor
       1975;2016040300;    3;   9.2;  73.0;eor
       1975;2016040301;    3;   8.9;  73.0;eor
       1975;2016040302;    3;   9.1;  71.0;eor
       1975;2016040303;    3;   9.1;  70.0;eor
       1975;2016040304;    3;   9.0;  71.0;eor
       1975;2016040305;    3;   8.6;  69.0;eor
       1975;2016040306;    3;   8.4;  69.0;eor
       1975;2016040307;    3;   9.2;  65.0;eor
       1975;2016040308;    3;  10.3;  63.0;eor
       1975;2016040309;    3;  11.0;  63.0;eor
       1975;2016040310;    3;  12.9;  58.0;eor
       1975;2016040311;    3;  14.7;  56.0;eor
       1975;2016040312;    3;  16.6;  55.0;eor
       1975;2016040313;    3;  18.4;  51.0;eor
       1975;2016040314;    3;  18.9;  50.0;eor
       1975;2016040315;    3;  18.9;  49.0;eor
       1975;2016040316;    3;  18.8;  52.0;eor
       1975;2016040317;    3;  18.7;  52.0;eor
       1975;2016040318;    3;  17.2;  60.0;eor
       1975;2016040319;    3;  14.9;  70.0;eor
       1975;2016040320;    3;  13.5;  76.0;eor
       1975;2016040321;    3;  14.1;  73.0;eor
       1975;2016040322;    3;  13.4;  77.0;eor
       1975;2016040323;    3;  13.5;  75.0;eor
       1975;2016040400;    3;  13.3;  74.0;eor
       1975;2016040401;    3;  12.3;  77.0;eor
       1975;2016040402;    3;  12.3;  78.0;eor
       1975;2016040403;    3;  12.3;  77.0;eor
       1975;2016040404;    3;  12.7;  76.0;eor
       1975;2016040405;    3;  12.7;  76.0;eor
       1975;2016040406;    3;  12.8;  78.0;eor
       1975;2016040407;    3;  12.1;  88.0;eor
       1975;2016040408;    3;  12.9;  88.0;eor
       1975;2016040409;    3;  14.0;  86.0;eor
       1975;2016040410;    3;  16.1;  75.0;eor
       1975;2016040411;    3;  17.4;  71.0;eor
       1975;2016040412;    3;  18.5;  64.0;eor
       1975;2016040413;    3;  20.1;  61.0;eor
       1975;2016040414;    3;  20.2;  58.0;eor
       1975;2016040415;    3;  20.0;  55.0;eor
       1975;2016040416;    3;  19.4;  60.0;eor
       1975;2016040417;    3;  18.6;  55.0;eor
       1975;2016040418;    3;  13.1;  84.0;eor
       1975;2016040419;    3;  11.2;  86.0;eor
       1975;2016040420;    3;  10.7;  86.0;eor
       1975;2016040421;    3;   9.4;  91.0;eor
       1975;2016040422;    3;  10.0;  88.0;eor
       1975;2016040423;    3;  10.1;  87.0;eor
       1975;2016040500;    3;  10.5;  84.0;eor
       1975;2016040501;    3;  10.2;  85.0;eor
       1975;2016040502;    3;  10.3;  83.0;eor
       1975;2016040503;    3;   8.1;  86.0;eor
       1975;2016040504;    3;   9.2;  86.0;eor
       1975;2016040505;    3;  10.0;  82.0;eor
       1975;2016040506;    3;  10.4;  80.0;eor
       1975;2016040507;    3;  10.9;  74.0;eor
       1975;2016040508;    3;  11.4;  71.0;eor
       1975;2016040509;    3;  13.0;  61.0;eor
       1975;2016040510;    3;  13.7;  62.0;eor
       1975;2016040511;    3;  12.6;  78.0;eor
       1975;2016040512;    3;  12.7;  78.0;eor
       1975;2016040513;    3;  12.9;  83.0;eor
       1975;2016040514;    3;  12.9;  90.0;eor
       1975;2016040515;    3;  13.1;  86.0;eor
       1975;2016040516;    3;  13.2;  88.0;eor
       1975;2016040517;    3;  12.7;  88.0;eor
       1975;2016040518;    3;   9.5;  93.0;eor
       1975;2016040519;    3;   8.9;  95.0;eor
       1975;2016040520;    3;   8.7;  95.0;eor
       1975;2016040521;    3;   8.8;  96.0;eor
       1975;2016040522;    3;   9.3;  93.0;eor
       1975;2016040523;    3;   9.0;  89.0;eor
       1975;2016040600;    3;   8.1;  89.0;eor
       1975;2016040601;    3;   7.5;  92.0;eor
       1975;2016040602;    3;   7.1;  90.0;eor
       1975;2016040603;    3;   6.9;  90.0;eor
       1975;2016040604;    3;   7.3;  89.0;eor
       1975;2016040605;    3;   7.3;  89.0;eor
       1975;2016040606;    3;   7.5;  89.0;eor
       1975;2016040607;    3;   8.1;  85.0;eor
       1975;2016040608;    3;   9.7;  77.0;eor
       1975;2016040609;    3;  10.2;  72.0;eor
       1975;2016040610;    3;  11.2;  64.0;eor
       1975;2016040611;    3;  11.5;  60.0;eor
       1975;2016040612;    3;  12.3;  55.0;eor
       1975;2016040613;    3;  12.4;  57.0;eor
       1975;2016040614;    3;  12.3;  60.0;eor
       1975;2016040615;    3;  11.9;  58.0;eor
       1975;2016040616;    3;  11.6;  61.0;eor
       1975;2016040617;    3;  11.8;  60.0;eor
       1975;2016040618;    3;  10.3;  74.0;eor
       1975;2016040619;    3;   9.1;  83.0;eor
       1975;2016040620;    3;   9.6;  79.0;eor
       1975;2016040621;    3;  10.0;  78.0;eor
       1975;2016040622;    3;   7.5;  81.0;eor
       1975;2016040623;    3;   7.6;  85.0;eor
       1975;2016040700;    3;   6.3;  78.0;eor
       1975;2016040701;    3;   5.3;  85.0;eor
       1975;2016040702;    3;   5.3;  86.0;eor
       1975;2016040703;    3;   5.3;  83.0;eor
       1975;2016040704;    3;   5.0;  84.0;eor
       1975;2016040705;    3;   5.2;  85.0;eor
       1975;2016040706;    3;   5.8;  84.0;eor
       1975;2016040707;    3;   6.9;  79.0;eor
       1975;2016040708;    3;   7.8;  73.0;eor
       1975;2016040709;    3;   8.2;  67.0;eor
       1975;2016040710;    3;   8.9;  63.0;eor
       1975;2016040711;    3;   9.0;  64.0;eor
       1975;2016040712;    3;  10.8;  58.0;eor
       1975;2016040713;    3;   8.6;  68.0;eor
       1975;2016040714;    3;   8.8;  70.0;eor
       1975;2016040715;    3;   7.2;  71.0;eor
       1975;2016040716;    3;   6.8;  86.0;eor
       1975;2016040717;    3;   7.0;  76.0;eor
       1975;2016040718;    3;   6.8;  77.0;eor
       1975;2016040719;    3;   5.5;  81.0;eor
       1975;2016040720;    3;   6.1;  79.0;eor
       1975;2016040721;    3;   5.4;  79.0;eor
       1975;2016040722;    3;   4.5;  83.0;eor
       1975;2016040723;    3;   4.8;  82.0;eor
       1975;2016040800;    3;   3.9;  85.0;eor
       1975;2016040801;    3;   3.8;  88.0;eor
       1975;2016040802;    3;   4.3;  85.0;eor
       1975;2016040803;    3;   4.0;  87.0;eor
       1975;2016040804;    3;   4.0;  87.0;eor
       1975;2016040805;    3;   4.3;  87.0;eor
       1975;2016040806;    3;   4.9;  88.0;eor
       1975;2016040807;    3;   5.5;  89.0;eor
       1975;2016040808;    3;   6.3;  89.0;eor
       1975;2016040809;    3;   6.5;  86.0;eor
       1975;2016040810;    3;   8.0;  80.0;eor
       1975;2016040811;    3;   9.8;  61.0;eor
       1975;2016040812;    3;   9.9;  63.0;eor
       1975;2016040813;    3;  11.5;  60.0;eor
       1975;2016040814;    3;   9.0;  70.0;eor
       1975;2016040815;    3;   9.6;  64.0;eor
       1975;2016040816;    3;   9.5;  64.0;eor
       1975;2016040817;    3;   7.9;  75.0;eor
       1975;2016040818;    3;   7.6;  78.0;eor
       1975;2016040819;    3;   7.5;  81.0;eor
       1975;2016040820;    3;   6.9;  92.0;eor
       1975;2016040821;    3;   6.4;  94.0;eor
       1975;2016040822;    3;   6.0;  95.0;eor
       1975;2016040823;    3;   5.5;  97.0;eor
       1975;2016040900;    3;   3.7;  97.0;eor
       1975;2016040901;    3;   3.0;  99.0;eor
       1975;2016040902;    3;   2.3;  99.0;eor
       1975;2016040903;    3;   1.7; 100.0;eor
       1975;2016040904;    3;   2.0;  99.0;eor
       1975;2016040905;    3;   2.4; 100.0;eor
       1975;2016040906;    3;   4.3;  95.0;eor
       1975;2016040907;    3;   7.0;  84.0;eor
       1975;2016040908;    3;   8.7;  79.0;eor
       1975;2016040909;    3;  10.2;  65.0;eor
       1975;2016040910;    3;  11.1;  56.0;eor
       1975;2016040911;    3;  11.8;  55.0;eor
       1975;2016040912;    3;  12.2;  48.0;eor
       1975;2016040913;    3;  13.0;  44.0;eor
       1975;2016040914;    3;  12.9;  44.0;eor
       1975;2016040915;    3;  13.4;  43.0;eor
       1975;2016040916;    3;  12.9;  45.0;eor
       1975;2016040917;    3;  12.3;  51.0;eor
       1975;2016040918;    3;  11.3;  61.0;eor
       1975;2016040919;    3;  10.3;  68.0;eor
       1975;2016040920;    3;   9.3;  70.0;eor
       1975;2016040921;    3;   8.7;  71.0;eor
       1975;2016040922;    3;   7.9;  74.0;eor
       1975;2016040923;    3;   8.2;  73.0;eor
       1975;2016041000;    3;   8.2;  72.0;eor
       1975;2016041001;    3;   7.5;  74.0;eor
       1975;2016041002;    3;   6.4;  77.0;eor
       1975;2016041003;    3;   6.1;  75.0;eor
       1975;2016041004;    3;   6.1;  75.0;eor
       1975;2016041005;    3;   6.0;  75.0;eor
       1975;2016041006;    3;   6.4;  73.0;eor
       1975;2016041007;    3;   7.4;  69.0;eor
       1975;2016041008;    3;   9.3;  64.0;eor
       1975;2016041009;    3;  10.7;  60.0;eor
       1975;2016041010;    3;  11.8;  55.0;eor
       1975;2016041011;    3;  13.7;  51.0;eor
       1975;2016041012;    3;  13.4;  47.0;eor
       1975;2016041013;    3;  14.0;  45.0;eor
       1975;2016041014;    3;  14.4;  44.0;eor
       1975;2016041015;    3;  14.5;  44.0;eor
       1975;2016041016;    3;  14.2;  46.0;eor
       1975;2016041017;    3;  12.8;  51.0;eor
       1975;2016041018;    3;  10.9;  63.0;eor
       1975;2016041019;    3;   9.4;  69.0;eor
       1975;2016041020;    3;   8.3;  76.0;eor
       1975;2016041021;    3;   6.8;  82.0;eor
       1975;2016041022;    3;   6.8;  81.0;eor
       1975;2016041023;    3;   6.5;  83.0;eor
       1975;2016041100;    3;   5.8;  85.0;eor
       1975;2016041101;    3;   4.7;  84.0;eor
       1975;2016041102;    3;   3.9;  82.0;eor
       1975;2016041103;    3;   3.0;  85.0;eor
       1975;2016041104;    3;   3.2;  84.0;eor
       1975;2016041105;    3;   3.1;  86.0;eor
       1975;2016041106;    3;   4.5;  85.0;eor
       1975;2016041107;    3;   6.1;  81.0;eor
       1975;2016041108;    3;   8.0;  72.0;eor
       1975;2016041109;    3;  10.2;  64.0;eor
       1975;2016041110;    3;  11.6;  55.0;eor
       1975;2016041111;    3;  12.1;  53.0;eor
       1975;2016041112;    3;  13.1;  51.0;eor
       1975;2016041113;    3;  13.5;  44.0;eor
       1975;2016041114;    3;  13.2;  45.0;eor
       1975;2016041115;    3;  12.8;  61.0;eor
       1975;2016041116;    3;  12.0;  65.0;eor
       1975;2016041117;    3;  11.5;  66.0;eor
       1975;2016041118;    3;  10.6;  60.0;eor
       1975;2016041119;    3;  10.5;  60.0;eor
       1975;2016041120;    3;  10.1;  63.0;eor
       1975;2016041121;    3;   9.2;  63.0;eor
       1975;2016041122;    3;   8.8;  65.0;eor
       1975;2016041123;    3;   8.1;  72.0;eor
       1975;2016041200;    3;   7.9;  71.0;eor
       1975;2016041201;    3;   7.4;  79.0;eor
       1975;2016041202;    3;   6.8;  84.0;eor
       1975;2016041203;    3;   6.8;  86.0;eor
       1975;2016041204;    3;   6.9;  84.0;eor
       1975;2016041205;    3;   6.9;  85.0;eor
       1975;2016041206;    3;   7.1;  83.0;eor
       1975;2016041207;    3;   7.3;  83.0;eor
       1975;2016041208;    3;   7.6;  84.0;eor
       1975;2016041209;    3;   8.9;  79.0;eor
       1975;2016041210;    3;  10.2;  74.0;eor
       1975;2016041211;    3;  12.4;  69.0;eor
       1975;2016041212;    3;  13.5;  64.0;eor
       1975;2016041213;    3;  14.4;  62.0;eor
       1975;2016041214;    3;  14.2;  68.0;eor
       1975;2016041215;    3;  14.4;  67.0;eor
       1975;2016041216;    3;  13.7;  70.0;eor
       1975;2016041217;    3;  13.2;  71.0;eor
       1975;2016041218;    3;  12.0;  76.0;eor
       1975;2016041219;    3;  10.9;  82.0;eor
       1975;2016041220;    3;   9.5;  86.0;eor
       1975;2016041221;    3;   8.4;  89.0;eor
       1975;2016041222;    3;   8.1;  91.0;eor
       1975;2016041223;    3;   7.0;  95.0;eor
       1975;2016041300;    3;   6.7;  94.0;eor
       1975;2016041301;    3;   5.6;  95.0;eor
       1975;2016041302;    3;   5.9;  95.0;eor
       1975;2016041303;    3;   6.8;  95.0;eor
       1975;2016041304;    3;   7.4;  96.0;eor
       1975;2016041305;    3;   7.9;  95.0;eor
       1975;2016041306;    3;   8.3;  96.0;eor
       1975;2016041307;    3;  10.5;  91.0;eor
       1975;2016041308;    3;  11.5;  84.0;eor
       1975;2016041309;    3;  12.2;  78.0;eor
       1975;2016041310;    3;  13.1;  73.0;eor
       1975;2016041311;    3;  12.4;  76.0;eor
       1975;2016041312;    3;  12.4;  73.0;eor
       1975;2016041313;    3;  13.8;  68.0;eor
       1975;2016041314;    3;  13.9;  62.0;eor
       1975;2016041315;    3;  14.3;  58.0;eor
       1975;2016041316;    3;  13.1;  64.0;eor
       1975;2016041317;    3;  12.3;  74.0;eor
       1975;2016041318;    3;  11.4;  82.0;eor
       1975;2016041319;    3;  10.6;  86.0;eor
       1975;2016041320;    3;   9.7;  82.0;eor
       1975;2016041321;    3;   8.2;  85.0;eor
       1975;2016041322;    3;   7.5;  89.0;eor
       1975;2016041323;    3;   7.5;  84.0;eor
       1975;2016041400;    3;   6.9;  91.0;eor
       1975;2016041401;    3;   6.7;  93.0;eor
       1975;2016041402;    3;   6.6;  94.0;eor
       1975;2016041403;    3;   6.4;  93.0;eor
       1975;2016041404;    3;   6.2;  96.0;eor
       1975;2016041405;    3;   6.1;  92.0;eor
